,votes,user_id,review_id,text,business_id,stars,date,type
56,"{u'funny': 0, u'useful': 1, u'cool': 1}",NCauclFtEoBCroQvdwYz4g,HVAB9Be-jOHNJE4d3OTciw,"place yelp glad did  great beer selection, sandwiches wonderful huge, wings good  family owned establishment met great, owner, waitstaff kitchen staff   pittsburgh area",KayYbHCt-RkbGcPdGOThNg,5,16-08-15,review
57,"{u'funny': 1, u'useful': 1, u'cool': 1}",NaTnrURv9lKSk53FjGS7Cg,ib7gyGiDZwI2ji1grqWMMw,"perfect joint! don't afraid pull    nice little neighborhood  town biz hotel right street  great service, apportioned servings unique menu make place worthy check",KayYbHCt-RkbGcPdGOThNg,4,11-11-15,review
58,"{u'funny': 11, u'useful': 22, u'cool': 19}",2rSeth60_CuWN3ZJ4k41lg,U7G7EZ_izrpHJ26BuPtcrA,"went alexions co-worker/friend lunch lent   impression, small packed   apparently popular lunch stop   nice outdoor seating section, closed weather   opted friday special fish sandwich cheese, hold cheese   hate cheese fish, mind doesn't   came chips   opted cole slaw does great fish   chips straight bag   chip fan, especially lay's delivered   nice homemade chips   special 10 50, hoping good wait wasn't terrible busy you're strict time schedule lunch i'd ahead   food arrived 20 minutes   fish sandwich nice size little small price, compared cheaper   slaw nice, good flavor fish average   loaded tarter cocktail sauce help flavor   wasn't bad sandwich just tad small mediocre price   stop try time love grab beer really decent selection, servers pleasant ",KayYbHCt-RkbGcPdGOThNg,3,14-01-16,review
59,"{u'funny': 0, u'useful': 0, u'cool': 1}",iFrkTlJfoLvJucPkq9y8UA,eGO7dle5fC4sZy_iPUkQQA,"place real neighborhood vibe offers nice selection brews decent menu you're meal  comfortable decor, decent service reasonable prices make good spot sojourn area  bartender cool offering samples drafts selected, food wings zucchini planks - excellent) good ",KayYbHCt-RkbGcPdGOThNg,4,16-02-16,review
60,"{u'funny': 0, u'useful': 0, u'cool': 1}",8K8qHAH9AREKxIIZAwQ9Fg,rIOD3I79RMhEfBHYenMs7Q,"fantastic! great food, excellent beer selection!  bartenders great! great hometown neighborhood bar good people friendly staff   food good selection var type food large sandwiches   excellent wings!",KayYbHCt-RkbGcPdGOThNg,5,18-02-16,review
61,"{u'funny': 0, u'useful': 0, u'cool': 1}",S20zRS16LfpNfiZTNVjpNA,P4U2PV0B4J0Bv7lEo_iaFw,away enjoy nice drink great company  service notch customer service awesome  class management food ,KayYbHCt-RkbGcPdGOThNg,5,05-06-16,review
62,"{u'funny': 0, u'useful': 1, u'cool': 0}",xzie68uK2ViI0ddnLHw1tw,N1O_3yeUB0nn3otEJc88tA,"used tires, brakes,   prices gone way 4 mid-level tires toyota   plus, 1 new tires went flat 3 weeks   don""t make appointments,  wait tire looked ~2 hours   sorry--can't wait long warranted repair,  lost business good ",b12U9TFESStdy7CsTtcOeg,1,14-12-12,review
63,"{u'funny': 0, u'useful': 1, u'cool': 0}",trYPAmnPz6ChpIgx0jGbyg,DuTV6MVj5qjTJTlpwlUsBw,"got 'new' tires weeks got flat  took car local mechanic hole patched, said reason flat previous patch blown - wait, just got tire needed patched? supposed new tire  took tire flynn's told punctured tire, tried patch  resentful tire slashers? unlikely  arguing guy telling logic far fetched said he'd new tire time""  flynn's b/c way guy treated simple fact gave used tire!",b12U9TFESStdy7CsTtcOeg,1,21-03-13,review
64,"{u'funny': 0, u'useful': 0, u'cool': 0}",XTp6S7yXL7HluVUaBYdbyQ,8rZtuT8USrLQIu5k4LPFKw,"terrible  preordered tires arrived order  got process waited 2 hours    originally told 30 mins  slow, priced, i'll time ",b12U9TFESStdy7CsTtcOeg,1,27-09-13,review
65,"{u'funny': 0, u'useful': 1, u'cool': 0}",RsaEvod4EOBYIdbRBBv0sw,ap4IaJaTlj_txbJe99D6oQ,"contrary reviews, zero complaints service prices  getting tire service past 5 years compared experience places like pep boys, guys experienced know they're doing  place feel like taken advantage just gender  auto mechanics notorious capitalizing ignorance cars, sucked bank account dry  service road coverage explained - let decide  just renovated waiting room  looks lot better did previous years ",b12U9TFESStdy7CsTtcOeg,4,20-02-14,review
66,"{u'funny': 0, u'useful': 1, u'cool': 0}",5noqL9IulqZx326u6eg4Rw,Yip27oh0XMK0_1C3bN_DNA,"summer appointment new tires wait super long time  went week fix minor problem tire  ""fixed"" free, morning issue  called complain, ""manager"" didn't apologize!!! frustrated  going   overpriced, ",b12U9TFESStdy7CsTtcOeg,1,27-02-14,review
67,"{u'funny': 1, u'useful': 1, u'cool': 1}",Nhvkukz5MECqEUQVfh6A6w,xMxam9Fh0GLCJ-ttO19qwA,awesome experience!   came fatalistic flat tire workday morning schedule  saw worked car like nascar pit crew prepared buy new tires   offered look repair repaired   saved alot money   #integrity #greatcustomerservice,b12U9TFESStdy7CsTtcOeg,5,24-03-15,review
68,"{u'funny': 0, u'useful': 0, u'cool': 0}",rcJOIO7wSgb-02sx656DtQ,QdW8YPDUJ6MW2tpIhEcC9w,"took wife's car new tires good friday  felt prices reasonable, didn't feel pressured buy expensive tire, 2 hours appointment ",b12U9TFESStdy7CsTtcOeg,4,09-04-15,review
69,"{u'funny': 0, u'useful': 0, u'cool': 0}",072tu2_MFWmw-jb1O6DQYg,kNAhHVuUzbYt0UG9QqwaCQ,"random location mini golf course   old school  built woods (spray bugs right forsythe rd near carnegie park   candy hut fun spend spare change   recently re-carpeted holes added gimmicks weren't   won't knock socks you're local, try!",Sktj1eHQFuVa-M4bgnEh8g,4,24-03-10,review
70,"{u'funny': 0, u'useful': 0, u'cool': 0}",5eR_TeDFbOmv28MoRwH-lw,apM_3NdKNQjIjRLeFN7vOQ,"quaint mini golf course oldest, original fun locations visited   coming texas, nice course located hilly woody pennsylvanian terrain  frustrating literally impossible make hole-in-one hole course makes extremely difficult predict direction ball follow bounce   cartoon-like outrageousness course proved laughs fun attempt play   improvements look forward returning visit pittsburgh area   enjoy traveling visiting new courses reason didn't location 5 stars impossible intuitively shoot ball best effort beat par ",Sktj1eHQFuVa-M4bgnEh8g,4,25-02-11,review
71,"{u'funny': 0, u'useful': 0, u'cool': 0}",4cW3iQW6JD1C8VxYP0eyXg,dBkNFAmn9RcRGac4o62lpA,"think place closed  number service, sign gone course maintained  awesome woodsy mess course",Sktj1eHQFuVa-M4bgnEh8g,4,25-10-12,review
72,"{u'funny': 0, u'useful': 1, u'cool': 0}",4cW3iQW6JD1C8VxYP0eyXg,o5J7NoSEA-PvkcpMuQn8kg,"i've informed fellow yelper just closed season, hope they're right! strange don't phone number service recording didn't cover course protect weather, vandalism,  way, wait game spring!",Sktj1eHQFuVa-M4bgnEh8g,4,29-10-12,review
73,"{u'funny': 0, u'useful': 1, u'cool': 0}",BNiS6iuXJHMqTyuKQgyHYQ,5q5h76tiVrgn5ElyZzpx9Q,"don't waste time   different people come house estimates deck owner)   times, heard   estimate, ",3ZVKmuK2l7uXPE6lXY4Dbg,1,17-07-14,review
74,"{u'funny': 0, u'useful': 10, u'cool': 1}",nEYPahVwXGD2Pjvgkm7QqQ,nkquD2FJgZvyj3bcobqlrg,"start saying nice new deck  good ends stars nice deck started man named al come talk process  true salesman, i'll tell  straight shooter, excited salesman wanted sell    bought told backed harsh winter lot jobs, probably start june 24th  mind end met  said survey land permit dormont started  felt confident going booked here's things fell apart  weeks went word process  finally called left messages  al finally got touch conversation utterly confusing  understood just kept talking circles  hung knowing going  finally called admin told survey couple weeks come  wish al told june 24th date came went  finally got survey  quick word process  called couple times real answers admin  apparently waiting permit dormont month later, frustrated asked speak company  spoke told dormont usually takes week process permit, going month  told bug guy finally got  completely understand waiting permit fault, communication just tell they're waiting permit, they'll work asking dormont hold  simple finally permit work supposed start  tuesday comes wait approval dormont holes they're digging  holes dug equipment backyard happens days  did knows, wasn't informed! upset contacted company owner, dave, email  told frustrated lack communication  wrote sentences  said acres tomorrow morning finish tomorrow "" didn't happen dudes days later did work hours left  main guy comes day says did wrong  apparently wouldn't need access house changes they're drilling bolts house secure deck  finally, second week construction, tiny 10x11 foot deck  upsetting left deck dirty, dirt cement moved wasn't cleaned  asked holes dug didn't use, filled  create construction project, isn't just good business clean make look nice? didn't happen main point contractors reputation trustworthy  company? upstanding company consumers trust? main issues things communicated properly ongoing process communicated  left unfinished eyes, leaving site dirty  understand things happen things delayed, just email  hard updated, 2014 million ways contacted nice deck clean things recommend ",3ZVKmuK2l7uXPE6lXY4Dbg,2,06-08-14,review
75,"{u'funny': 0, u'useful': 0, u'cool': 0}",Z2HWwo5mIEc8SIVZH0IlfQ,DJlSJTPwrPJuxnxPbWBDnQ,"wanted deck home ended calling quaker state construction  ended working polite  got estimate called start working details new deck  got plans sorted started building new deck finished reasonable time  beautiful deck relax family enjoy  overall, did good job use future deck necessities ",3ZVKmuK2l7uXPE6lXY4Dbg,4,20-10-14,review
76,"{u'funny': 0, u'useful': 0, u'cool': 0}",U4oSrj0ha0gKT62g8tPERw,C2JqxAAroijbe2brkAnpxg,cat went night gotn fight  wounded tell extent injuries  girlfriend called today appt immediately   got believe friendly caring  went exam room doctor tierney kelley vet asst sam  best  gentle caring  did pressure procedures cat did need  worked hard didn't leave night  far best veterinarian gone years pet owner  racket making money  doctors don't care animals 90% places greetree animal clinic places  taking pets recommend place doctor kelly know  thank read  doctors kelley you're best ,QoDa50dc7g62xciFygXB9w,5,22-12-14,review
77,"{u'funny': 0, u'useful': 0, u'cool': 0}",9RIvLk16qajjPkvu5_HAbg,1LLHzhneBURLza-b-bBkug,"greentree animal clinic absolute best!  dr mann dr  reuther   good, strengths   recently beloved dog euthanized tumor growing hip   dr  mann sensitive caring feelings loss   offered make clay paw print dog passed   went make sure peaceful passing   thank allowing experience, guiding process ",QoDa50dc7g62xciFygXB9w,5,29-12-14,review
78,"{u'funny': 0, u'useful': 0, u'cool': 0}",RsZ4R-hFKkHASsumLrl4Qg,Ykvu7-r340CkVD8UbDEBVA,"praise place  worked vet tech previous job experiences numerous facilities pittsburgh greentree animal clinic blows water  key things note place:
* charge
* recommend services/things genuinely believe help pet, line pressure way
* respectful genuine pet hard come nowadays
* desk techs, vets kind, patient understanding  condescension poor attitudes, just positive vibes  * dr brown goes vet i've met  shown care, professionalism,  kindness knowledge gladly refer pet know good hands fellow vets (dr reuther, dr kelley, dr mann)  just phenomenal  thankyou greentree animal clinic setting bar veterinary care facilities ",QoDa50dc7g62xciFygXB9w,5,03-06-15,review
79,"{u'funny': 0, u'useful': 0, u'cool': 0}",CFh9jAl5_DUSgNBA5bP5RQ,qfqs3mq5ctYFG8S-IDb_aQ,"believe place high rating  bichon, seen puppyhood dying  called make appointment great pain  receptionist appointment week later, hear crying pain  died agony appointment  2010 taken subsequent pets clinic ",QoDa50dc7g62xciFygXB9w,1,08-09-15,review
80,"{u'funny': 0, u'useful': 0, u'cool': 0}",NaF9nJPgNRicKckQldi-pA,AOzFMkdPS-nguc8ukqV6GQ,months ago brought 13 yr old golden retriever clinic ear problem  diagnosed treated   shortly returning home started cough gag like   watched couple hours called vet maybe having allergic reaction medicine gave   uncomfortable   asked needed come office   dr told sounded like overheated cold towels   told didn't think problem hadn't   point open hour    hours later vet hospital telling suffering heart problem really    having   fast forward   14 wk puppy blood stool  seen  bring sample   wait 24 hrs   leave message positive appt    wait 4 days seen     obviously pups good!  thanks greentree caring animals     absolutely worst care experience vets!!,QoDa50dc7g62xciFygXB9w,1,13-07-16,review
81,"{u'funny': 0, u'useful': 0, u'cool': 0}",Pe4QxbvKhLFHWiypevdmQg,QCMDSYIfRSJiZUxW_N6GRg,"nice, suppose haunted  carnegie main st  closed sunday summer  school season open nights 7pm ",1_lU0-eSWJCRvNGk78Zh9Q,4,20-08-14,review
82,"{u'funny': 0, u'useful': 0, u'cool': 1}",bvu13GyOUwhEjPum2xjiqQ,EPyJ0xygCYn6Fe3oCBt3-A,"awesome historic building high hill carnegie  home stage 62, theatre group puts musicals  recently saw sideshow evita  great sound comfortable chairs, pleasant experience pleasant evening sunday matinee  plenty free parking 18 dollars true bargain  yes, rumors true, building haunted ",1_lU0-eSWJCRvNGk78Zh9Q,4,06-01-15,review
83,"{u'funny': 0, u'useful': 0, u'cool': 0}",MLQre1nvUtW-RqMTc4iC9A,QctTSh8Vv0QBOCs2Ec0wIQ,beautiful restoration library music hall    look forward coming shows ,1_lU0-eSWJCRvNGk78Zh9Q,5,25-10-15,review
84,"{u'funny': 1, u'useful': 2, u'cool': 2}",bvu13GyOUwhEjPum2xjiqQ,auC6xw7Xl7kDDSHefVIZ4g,"i'm means gear head, i'm lucky know gas car  triple case flat, idea jack  took present car dealership day driving lot turn hazard signal, release parking brakes, turn rear defoggers  yes, owners manual glove box, way reading involved, learn quicker hands training advanced auto god send needed windshield wipers, ones car sounded like cow skinned alive time turned  didn't use isn't good driving rain storm  walked went associate asked wipers  did wipers, saved ton embarrassment putting extra charge  gave nice tip refused, insisted  picked nice leather steering wheel cover (proud say figured mechanic!) gas additive clean fuel  place you're gear head, they'll  great customer service!",_qopVQ6_Mz6W7-Pmbi56GQ,3,13-02-13,review
85,"{u'funny': 0, u'useful': 0, u'cool': 0}",_QFom7aSHKNCDsNXKd-3xQ,k3wTN0MQYEdnQsJEp99O4A,great people    great service    great products    busy,_qopVQ6_Mz6W7-Pmbi56GQ,5,19-02-14,review
86,"{u'funny': 0, u'useful': 0, u'cool': 1}",9HCfCmd0t5GErgm7He6AeQ,kj0kTIV4hoPQv4xlB7jZ2A,actually stopped crafton ingram shopping center basically  earlier year replacement wiper blades  man helped gave recommendation good winter driving car today's visit purchase general car supplies holiday gift  carry basically need self service  i'm overly sure pricing convenient visit far i've pleased purchases ,_qopVQ6_Mz6W7-Pmbi56GQ,3,17-12-15,review
87,"{u'funny': 1, u'useful': 2, u'cool': 3}",T_wjLgPOPXry7Bea4MzoVQ,XW_RwDoN9StbDt0Y1pc3VA,"seen restaurant frowning brownie k  frownie) icon, mascot, spokesperson   king's family restaurant surprised   think direct dialogue eat n' parks smiling cookie -- funny (funny odd, funny ha-ha)   seated quickly manager   nice people work happy closed section, server willing stay longer serve dinner chatted server little bit -- quite engaging -- moved order meal:

tea
pepsi
open-faced hot turkey sandwich mashed potatoes gravy
buffalo chicken strips mashed potatoes macaroni n' cheese

our drinks arrived server conversed area   leave couple minutes check food make certain tables needed   eventually, entrees arrived -- piping hot   went straight macaroni cheese   didn't taste bad, swear stouffers   didn't feel need eat knowing things eat   tried mashed potatoes came package; didn't taste bad brown gravy   moved main meal -- buffalo chicken strips   white meat buffalo sauce just mild   contented eating   tried hot turkey sandwich just left rest friend fresh cut turkey instead luncheon meat heated   finished dinner happy end   wasn't best food world, service greatly helped perception didn't taste bad ",wJr6kSA5dchdgOdwH6dZ2w,3,10-12-09,review
