,votes,user_id,review_id,text,business_id,stars,date,type
109,"{u'funny': 0, u'useful': 0, u'cool': 0}",xeh9C_a-R5CHmYmq1GaguQ,oh8ixQ2EUveW-OWkKhQkyg,dirty bad sick,fNGIbpazjTRdXgwRY_NIXA,1,15-03-14,review
110,"{u'funny': 0, u'useful': 0, u'cool': 0}",aOHQ9MlorpvL71Y6qC9v2A,f5WKGxGq-XTHJXPXhrC5Cg,enough able,fNGIbpazjTRdXgwRY_NIXA,5,21-03-14,review
111,"{u'funny': 0, u'useful': 0, u'cool': 0}",gi_1bkKWbipVsGigjPKs0Q,c0HELEDmFzwvkdA9hIE8Sg,great little last nice clean busy special fish tasty large dessert nice needless good new free nice outdoor,fNGIbpazjTRdXgwRY_NIXA,5,08-06-14,review
112,"{u'funny': 0, u'useful': 0, u'cool': 0}",c67-0jrGj8tcW7M7TzqsqQ,H8Q56qgKvI8bfvhVuB6tdQ,strong good haute pretentious prepared supper old large fish famous large fish delish thick Italian grilled good good former,fNGIbpazjTRdXgwRY_NIXA,4,24-07-14,review
113,"{u'funny': 0, u'useful': 1, u'cool': 0}",L_aMQmKqw5TTcWRYGI2CAQ,1C0eSe0umaGzYqck8Uh0WQ,Italian endless salad great Good noisy great,fNGIbpazjTRdXgwRY_NIXA,5,06-01-15,review
114,"{u'funny': 0, u'useful': 1, u'cool': 0}",bWaJUPa1E1yzJnNAgCEfog,FzL_PErV4caVC0MA5ISMaQ,clean present clean neighborhood wait clueless same decent decent little salad basic fresh iced fried terrific several few fresh worth decent good overall pleasant,fNGIbpazjTRdXgwRY_NIXA,3,06-03-15,review
115,"{u'funny': 0, u'useful': 0, u'cool': 0}",_wbuJtXPZGT6U1Qg5hV4VQ,CypOcsZXwXIHRrUlHrqbrg,local great excellent fish,fNGIbpazjTRdXgwRY_NIXA,4,19-12-15,review
116,"{u'funny': 0, u'useful': 0, u'cool': 0}",K_V40mv1gfOzaDbA1mgXBw,fOcK7VKmeD9yqUG35iieuA,clear fancy little dated basic simple delicious simple,fNGIbpazjTRdXgwRY_NIXA,5,13-02-16,review
117,"{u'funny': 0, u'useful': 0, u'cool': 0}",vKLJFXIHV7CTMGP-Y5ifSg,yVT8kHKKjsBH5TZQwd7jYA,Generous great fish fancy real real,fNGIbpazjTRdXgwRY_NIXA,4,27-02-16,review
118,"{u'funny': 0, u'useful': 2, u'cool': 1}",PrMlXX6fbMsJie9ausN41g,Phd_OwFhKQptiVL5Tbl-Lw,true greasy great good hot excellent hungry,b9WZJp5L1RZr4F1nxclOoQ,3,31-03-07,review
119,"{u'funny': 0, u'useful': 0, u'cool': 0}",FNbm3ycU2BF8C17UFfWzOg,uSoZMwdnhiegEpbXCwWATw,Good famous infamous sure,b9WZJp5L1RZr4F1nxclOoQ,4,02-08-07,review
120,"{u'funny': 0, u'useful': 0, u'cool': 0}",EtSjuNdguCE9AcmCOVYqxw,O7qgsnbzKdswwncjdJiyPw,Short popular mixed italian joint good hot refreshed good andlocal many long healthy,b9WZJp5L1RZr4F1nxclOoQ,5,12-04-08,review
121,"{u'funny': 0, u'useful': 0, u'cool': 0}",l-KVyeKBFWpAttOKBcM07A,hTRtkwuO8wEPhQfob-kh5w,delicious cheap dinner-sized other well-executed good,b9WZJp5L1RZr4F1nxclOoQ,4,03-12-08,review
122,"{u'funny': 0, u'useful': 1, u'cool': 0}",gl46Pxc4OzLai8JVyxUIwA,b2REC3pxNuFWLFVhY0uUjw,first true down large happy friendly busy dippy dippy dippy sunny runny great fab complicated good fat fresh Italian,b9WZJp5L1RZr4F1nxclOoQ,5,07-04-09,review
123,"{u'funny': 0, u'useful': 0, u'cool': 0}",tgKy3r3vI7xMO8ZPh86M3Q,QUTm6jM1Hrn2Uu1c7Q2WrQ,saturday cheap south cheese i single happy,b9WZJp5L1RZr4F1nxclOoQ,4,20-08-09,review
124,"{u'funny': 0, u'useful': 2, u'cool': 1}",Yv0JrZLmUWBmsWwaxuRQtg,ifRZpPzLrInrEmZ4dGEFjA,greasy well-seasoned same -Huge undercooked favorite potato -My favorite hot thick Italian cheese,b9WZJp5L1RZr4F1nxclOoQ,5,07-03-10,review
125,"{u'funny': 0, u'useful': 0, u'cool': 0}",ei4yFnLZMJkxm49KC5Jtww,aI1VlyCs-R74gQrkiBHJqQ,bad Good great ready,b9WZJp5L1RZr4F1nxclOoQ,5,28-06-10,review
126,"{u'funny': 0, u'useful': 1, u'cool': 1}",9cCTmiJ7hz35rHIdr8n9kA,522RwFpvxPKwVcJa4C3slw,favorite good mixed small real soooo many other true fun good other busy fancy,b9WZJp5L1RZr4F1nxclOoQ,5,05-01-11,review
127,"{u'funny': 0, u'useful': 0, u'cool': 0}",wObdaxA0z-qaU2GzsfCVMQ,Z9k7S7_tg-tv9oND0aqk8w,n awesome great Tiny friendly italian wonderful,b9WZJp5L1RZr4F1nxclOoQ,5,06-02-11,review
128,"{u'funny': 0, u'useful': 0, u'cool': 0}",ob2NmltzrzoNBRDfJqitlg,XQfruJc2C_HOYkEMEOdGhg,greasy tastey mixed lumpy tight past attentive,b9WZJp5L1RZr4F1nxclOoQ,4,06-02-11,review
129,"{u'funny': 0, u'useful': 0, u'cool': 0}",bcwr1bFov3PSa1FiGfpc9g,0U1BqZz8XETsdzbVLTv2_g,hot wonderful,b9WZJp5L1RZr4F1nxclOoQ,4,05-07-11,review
130,"{u'funny': 1, u'useful': 1, u'cool': 1}",AY-W59xCVPDaCaOKJOQUhw,cmliNQk3fUcfzmxSBt60XQ,hungry mixed,b9WZJp5L1RZr4F1nxclOoQ,5,15-11-11,review
131,"{u'funny': 0, u'useful': 1, u'cool': 0}",q7MrNVt1FE23rwtWmPYWHg,QQocldIYWMrQff9MSTEKyQ,standard cold warm good cherry pecan awesome worthy first crazy tiny toast own,b9WZJp5L1RZr4F1nxclOoQ,3,05-12-11,review
132,"{u'funny': 0, u'useful': 0, u'cool': 0}",gcjQt9J7TdnMhZGwDHuXcA,hJ-DBQbzez8rjzbTdQvxtw,many famous little intimidated healthy healthy half cajun great hard classy old,b9WZJp5L1RZr4F1nxclOoQ,5,12-02-12,review
133,"{u'funny': 0, u'useful': 0, u'cool': 0}",irPsx5KWCwVX44AlSltXXA,k7uUTQEajb0lQejn58dtWg,French friendly French raisin,b9WZJp5L1RZr4F1nxclOoQ,5,19-02-12,review
134,"{u'funny': 1, u'useful': 1, u'cool': 1}",1giup8Tfm44sYcFoN3PmwQ,uujhOop1gT59m6XQG-h-EQ,good unique early texas,b9WZJp5L1RZr4F1nxclOoQ,5,05-04-12,review
135,"{u'funny': 1, u'useful': 4, u'cool': 2}",9Ify25DK87s5_u2EhK0_Rg,W1VCaPd82BkBELrFbk97nw,faithful regular full much own hot sweet Italian other delicious much great thick tasty real own wait quick efficient helpful friendly few popular small narrow busy rushed glad,b9WZJp5L1RZr4F1nxclOoQ,5,07-04-12,review
136,"{u'funny': 2, u'useful': 3, u'cool': 2}",GwcBPWbgjegIxXViOdSuVg,KzI8WstuSYFrX_-YO46gXQ,Classic opaque due cheap vacant mixed Italian giant full right fresh ten bad famous able,b9WZJp5L1RZr4F1nxclOoQ,5,25-06-12,review
137,"{u'funny': 8, u'useful': 6, u'cool': 4}",Nhvkukz5MECqEUQVfh6A6w,BCGT6fIYSztyQK5xTYZX3g,other early tight skinny early good mixed large large large next good waitress good new stretchy,b9WZJp5L1RZr4F1nxclOoQ,4,15-07-12,review
138,"{u'funny': 0, u'useful': 0, u'cool': 0}",fFXsUH9uLapH_BopOIBKHA,P6lgwMDMRfd7qSpt-MHFew,friendly little delicious,b9WZJp5L1RZr4F1nxclOoQ,5,29-07-12,review
139,"{u'funny': 0, u'useful': 0, u'cool': 0}",t9CzImjIZdk_87FLQHNHQA,d3dNvubk5ZagXXThisKLBg,Good local Good,b9WZJp5L1RZr4F1nxclOoQ,4,01-08-12,review
140,"{u'funny': 0, u'useful': 1, u'cool': 0}",1VMTfE5MlQyDIRGWDSNsvA,yNGI6O_AoV0dW0_MiF7RNA,good friendly great such,b9WZJp5L1RZr4F1nxclOoQ,4,21-02-13,review
141,"{u'funny': 0, u'useful': 1, u'cool': 1}",rGuk1S7MIU8M9ZE2mulVsg,DaQYAkRoGu-kOYGfHqd9Wg,good Good Great beloved french french Italian 'mixed everyday great fresh turkey fresh good,b9WZJp5L1RZr4F1nxclOoQ,5,16-03-13,review
142,"{u'funny': 2, u'useful': 2, u'cool': 2}",ElHMvz-1_xfOl_noq_2Utg,Tmhhfpe6zIBzQZ9_1Z5big,comfortable quirky unpretentious inexpensive large,b9WZJp5L1RZr4F1nxclOoQ,5,08-04-13,review
143,"{u'funny': 0, u'useful': 1, u'cool': 1}",GYSqprhDteK52ILOBaFCIQ,S-Y34-9ujttt9UOm6QjD7A,current other happy open quaint same mixed nostalgia interesting past other large white trivia attentive pleasant efficient outstanding light rich possible flavorful mixed Italian glad full rare whole nice plain own good only plain uniform little Personal Italian delicious soft excellent full Fabulous,b9WZJp5L1RZr4F1nxclOoQ,5,13-04-13,review
144,"{u'funny': 0, u'useful': 1, u'cool': 0}",Dg9xy4ZbsteCBUL_sjaNKA,LTHhgovWBAXquOrDVKx3Yw,right counter great tasty soft fresh great half plenty nice full full local good nice hot cold,b9WZJp5L1RZr4F1nxclOoQ,4,25-09-13,review
145,"{u'funny': 0, u'useful': 4, u'cool': 3}",PShxCNSE1_YmNDJOFzyTRA,2j88bZAxruuJvTZVoykuFw,perfect excellent huge cheap western good serviceable friendly excellent long recommended,b9WZJp5L1RZr4F1nxclOoQ,5,06-10-13,review
146,"{u'funny': 0, u'useful': 0, u'cool': 0}",HzB5eZLSabmOUDc3ItgIcQ,QjJCkJBBLa3Ahiw4vL3B9w,great Huge mixed Friendly,b9WZJp5L1RZr4F1nxclOoQ,5,12-10-13,review
147,"{u'funny': 0, u'useful': 1, u'cool': 0}",f6sXlAT1R6F5NMIAeUHpXQ,ooKc6TRmLI6mVD0HTGSM3Q,typical usual dark semi famous local first little same old wrong different pleasant new new Happy awesome new laugh,b9WZJp5L1RZr4F1nxclOoQ,5,31-10-13,review
148,"{u'funny': 0, u'useful': 1, u'cool': 0}",JAe6HSt7J4OtkcFWYJNURA,IJ9-IjWSGLNbIk6GBYzn-w,frickin Friendly,b9WZJp5L1RZr4F1nxclOoQ,5,04-05-14,review
149,"{u'funny': 0, u'useful': 1, u'cool': 0}",CiCmxCruMvbXtjQP5FhbLg,g8jO02F66MyA3MMq53d6fQ,Excellent Friendly excellent wait..,b9WZJp5L1RZr4F1nxclOoQ,5,05-09-14,review
150,"{u'funny': 0, u'useful': 1, u'cool': 1}",1Hx--oyAcojSfqQYERNkig,MTZKEsU_0zZe5XEBoNZHOA,friendly quick crispy,b9WZJp5L1RZr4F1nxclOoQ,5,30-09-14,review
151,"{u'funny': 0, u'useful': 0, u'cool': 0}",Ph98HBXWUBA9bf-PtGJniw,f79JWg7o02EKdXDddku0Xg,whenever disappointed perfect non-chain-tightly-packed friendly proud hot joint overall,b9WZJp5L1RZr4F1nxclOoQ,5,14-12-14,review
152,"{u'funny': 0, u'useful': 0, u'cool': 1}",ssd4Ac6OoABXZIai_N5Odw,0gO5MWo5TkLMdSo5BXW7Dg,fine ta small,b9WZJp5L1RZr4F1nxclOoQ,5,28-12-14,review
153,"{u'funny': 0, u'useful': 0, u'cool': 0}",kAFccaTcFR9va9uigTHCNg,BMEZjPtX9sT3GRJ6bgrvPw,n ..creamy own mixed crisp delish regular mixed sour tiny crisper good,b9WZJp5L1RZr4F1nxclOoQ,5,07-02-15,review
154,"{u'funny': 0, u'useful': 0, u'cool': 0}",lZpv9uSDKgyUxk1VPwyzDg,_O_TWyZLk8dDbEx06tQQng,chaotic dirty welcome nice quick first empty ok amazing mixed solid outstanding bad,b9WZJp5L1RZr4F1nxclOoQ,3,08-02-15,review
155,"{u'funny': 0, u'useful': 0, u'cool': 0}",3JCJYpQpNDC6lmA7JFFIbw,m9qd1BfLHMvjo_bsx6VAoQ,due close great cheap old local affordable,b9WZJp5L1RZr4F1nxclOoQ,4,14-02-15,review
156,"{u'funny': 0, u'useful': 0, u'cool': 0}",rEO8KGhyUaSi-QvjEc-qrw,U_ItFTPV17xVY2tpvFGx5g,divey cute five-star great good hearty French little first good great unique little long right pretty dry little trivia own reasonable,b9WZJp5L1RZr4F1nxclOoQ,3,01-03-15,review
157,"{u'funny': 0, u'useful': 0, u'cool': 0}",QsvkvwBp38EOCvhsmjI6hQ,LnaSHpI_yyh7DGk6tyNQ4w,great great good,b9WZJp5L1RZr4F1nxclOoQ,5,07-03-15,review
158,"{u'funny': 0, u'useful': 0, u'cool': 0}",R5YLgCXI7DwR373uqy9AlQ,GodNrNwdhS3gNhcqDhjgaA,favorite hometown great,b9WZJp5L1RZr4F1nxclOoQ,5,25-03-15,review
159,"{u'funny': 0, u'useful': 0, u'cool': 0}",S5oBX7uhY4wYyDjvka4cWg,SxaE8AKzEfYk-6SU3_LZhw,good close basic- french extra surprising cooked cheese pretty front good good,b9WZJp5L1RZr4F1nxclOoQ,2,18-04-15,review
160,"{u'funny': 0, u'useful': 0, u'cool': 0}",AkafGBdQ0DjZq6YQd7na0w,10uIelEx_O9l3uxVPu8gVQ,local helluva hidden,b9WZJp5L1RZr4F1nxclOoQ,5,14-05-15,review
161,"{u'funny': 0, u'useful': 0, u'cool': 0}",BhSCNNQ1qtrzEIV4gZD8Vw,p8nZa635EpZU1SXEgLg8kw,French,b9WZJp5L1RZr4F1nxclOoQ,5,09-07-15,review
162,"{u'funny': 0, u'useful': 1, u'cool': 1}",GYNfjDbSlpdRK2qC8RqatA,7sBsE7N4ci5J_VEAYqJq1w,greasy early mixed much huge super nice half-sized mixed same cheese next American hot quick hot,b9WZJp5L1RZr4F1nxclOoQ,5,13-07-15,review
163,"{u'funny': 0, u'useful': 0, u'cool': 0}",mufnID67U_yWzgCshRzr1g,6z3sYLoB_Qyigp6cAVxnYg,Wonderful great prepared favorite,b9WZJp5L1RZr4F1nxclOoQ,5,16-07-15,review
164,"{u'funny': 0, u'useful': 0, u'cool': 0}",0KhAbVAxYjeCskIcX2KfWw,_-c_NmXLzYoLmZrHthzWWQ,great make,b9WZJp5L1RZr4F1nxclOoQ,5,12-10-15,review
165,"{u'funny': 1, u'useful': 3, u'cool': 1}",WzaaorVCmUTQvu4mScunNg,P120Ggfd56fMHc_hxJFLYQ,new retail tiny same mixed sausage super fun good delicious only mixed american i next,b9WZJp5L1RZr4F1nxclOoQ,4,09-11-15,review
166,"{u'funny': 0, u'useful': 0, u'cool': 0}",iW3KcKqzsU5DLaOPEqiuIA,LOhWSMoDNZsbPRWFBGzPQA,Excellent little open own right asked hot Italian small cole large fantastic great good great friendly,b9WZJp5L1RZr4F1nxclOoQ,5,11-11-15,review
167,"{u'funny': 0, u'useful': 0, u'cool': 0}",fb_I24J7hvBPvdM3ENQx5A,RM0YAEJxLXbgJfwXHRmylQ,great cheese delicious Nice flat-top open,b9WZJp5L1RZr4F1nxclOoQ,5,20-11-15,review
168,"{u'funny': 0, u'useful': 2, u'cool': 2}",aOHQ9MlorpvL71Y6qC9v2A,VmJrVDBqHuV-O7BdmOKc8A,lunch delish much large French hungry,b9WZJp5L1RZr4F1nxclOoQ,5,15-12-15,review
169,"{u'funny': 0, u'useful': 0, u'cool': 0}",MI6q0AM8lGf3uplhE5EGtg,rpr3TDVep8jGVUM9Dp15Sw,good friendly,b9WZJp5L1RZr4F1nxclOoQ,4,22-12-15,review
170,"{u'funny': 0, u'useful': 1, u'cool': 0}",viApiTs_Zp4Cjm3jjg7HYQ,He7_OuzrcNbTccBxsnjDvQ,favorite,b9WZJp5L1RZr4F1nxclOoQ,5,25-01-16,review
171,"{u'funny': 0, u'useful': 0, u'cool': 0}",eTDSU7uZ9YktYZ8FzhSbuQ,P48tCDARZ6_WfUVdpg4cnQ,delicious strange favorite Italian wait casual friendly prepared,b9WZJp5L1RZr4F1nxclOoQ,5,31-01-16,review
172,"{u'funny': 1, u'useful': 0, u'cool': 0}",Ei7ootM9QUDHeB1OJIkfIw,m2CjXug2YN1_tDEPmAmogQ,nice friendly Excellent great,b9WZJp5L1RZr4F1nxclOoQ,1,17-02-16,review
173,"{u'funny': 0, u'useful': 0, u'cool': 0}",WjjCWkbw0bw3ZjrEwmQsLQ,txILGFAxB4-8Y45tepWnrg,favorite friendly,b9WZJp5L1RZr4F1nxclOoQ,5,17-02-16,review
174,"{u'funny': 0, u'useful': 0, u'cool': 0}",Ft4NZwOB9xQJkRwuvsDO-A,TdGpzgCt97O82UVBzOn_FQ,last runny american rare burnt thin total microwave,b9WZJp5L1RZr4F1nxclOoQ,1,19-02-16,review
175,"{u'funny': 2, u'useful': 3, u'cool': 6}",9HCfCmd0t5GErgm7He6AeQ,ud7DDWnYdlrRWOi1LZUpmA,due horrific empty quick half sure fresh hot long thick fluffy hot greasy real giant different huge half reasonable small easy particular,b9WZJp5L1RZr4F1nxclOoQ,3,21-02-16,review
176,"{u'funny': 0, u'useful': 0, u'cool': 0}",jW38xpayJghah5L8i9FOww,0OXFvUwZjdhh6rXe9Vv-uA,cute little dive little favorite delicious half half French perfect French fresh full happy make green,b9WZJp5L1RZr4F1nxclOoQ,4,24-03-16,review
177,"{u'funny': 0, u'useful': 0, u'cool': 0}",yB0v8l4NMWJDeaq2h2mgUg,HvzazIqdwWcSVs0JFm9bcg,solid nasty sweet old nice unattentive Italian half whole Italian nasty ash tasteless full ok vicious new unpleasant Update pretzel other,b9WZJp5L1RZr4F1nxclOoQ,1,25-03-16,review
178,"{u'funny': 0, u'useful': 0, u'cool': 0}",PflrOJmNlZhY4LTxaOGbEw,ZoaT4DcxIWVzatubV_9-LA,real good great reasonable small,b9WZJp5L1RZr4F1nxclOoQ,4,24-04-16,review
179,"{u'funny': 0, u'useful': 0, u'cool': 0}",AaXxndU7QoMwU9NptjMhSg,eIZMWBIKI0JSbsUYT3_SFw,busy to-go busy,b9WZJp5L1RZr4F1nxclOoQ,1,05-06-16,review
180,"{u'funny': 0, u'useful': 0, u'cool': 0}",xr3YPIcYkGHZZ1lSnJpDKQ,MzsMhW2KOydoyMXWXXKzWg,ok small compact half old high pretty high ideal ok special cheese hot similar,b9WZJp5L1RZr4F1nxclOoQ,1,11-06-16,review
181,"{u'funny': 1, u'useful': 2, u'cool': 1}",oM6CtEG2tK-4-nPVpimiFg,M0FvNnjRKRZ5d9lVVadfxQ,fancy over-priced frittata-ed greasy good nice chaotic perfect half single French good potato good wrong great cheap,b9WZJp5L1RZr4F1nxclOoQ,4,16-07-16,review
182,"{u'funny': 2, u'useful': 3, u'cool': 1}",E8K5lVfbsg-x9KX9gOIfzA,ceqgl_4w27yRGv9yijLj9g,constant hungry beat fair great nearby little weird strange ta,zaXDakTd3RXyOa7sMrUE1g,5,01-12-11,review
183,"{u'funny': 0, u'useful': 0, u'cool': 0}",FyQ9wsYI-17OTSZTnXmNbg,4kAOfPDybemCHIcaWpKqKA,little Same,zaXDakTd3RXyOa7sMrUE1g,5,14-10-12,review
184,"{u'funny': 0, u'useful': 0, u'cool': 0}",QM5uJW2Pop9SjgO0P3z33w,uq6axABEEEHVnemO1G3VTw,great friendly great low perfect,zaXDakTd3RXyOa7sMrUE1g,5,13-02-14,review
185,"{u'funny': 0, u'useful': 1, u'cool': 0}",x2kLEDf4JfnIdIDToLQ9fQ,fkkVew1rKmrljkng92lGtg,first above overall good fluffy okay good sure nice leaky several interior decent whole summary okay cheap great,zaXDakTd3RXyOa7sMrUE1g,2,19-07-14,review
186,"{u'funny': 0, u'useful': 0, u'cool': 0}",2DHpTXHN5niohBH9oAUHKg,ieb26PZAoWtmub462GPY3g,past great,zaXDakTd3RXyOa7sMrUE1g,5,01-11-14,review
187,"{u'funny': 0, u'useful': 1, u'cool': 0}",S5oBX7uhY4wYyDjvka4cWg,6Ftual_LjWaLHOJ4nvLhiw,first easy big hot special new attentive,zaXDakTd3RXyOa7sMrUE1g,3,08-11-14,review
188,"{u'funny': 0, u'useful': 0, u'cool': 0}",tdIwezyXSKTpti4u2Osnwg,IjV0Q_NVkIlu6LeaEjAdgg,such amazing homemade,zaXDakTd3RXyOa7sMrUE1g,5,13-04-16,review
189,"{u'funny': 0, u'useful': 0, u'cool': 0}",284ZoU1QyY1y-_j0YYJH3g,-7_Kjhu59_-V_6CM7NYNQg,busy great other,zaXDakTd3RXyOa7sMrUE1g,4,28-04-16,review
190,"{u'funny': 0, u'useful': 5, u'cool': 1}",jykemU4-CaDr-8Lnei-_ZA,QT3MCOoLoT7VUZ38Dd5wMA,fine full other extended fresh main small typical much couple basic general easy easy clean nice,zgy27FSnvwdINfk5cXBIyQ,3,20-01-11,review
191,"{u'funny': 1, u'useful': 0, u'cool': 0}",x4Lr_NkzNvEeMjf_qlUD1A,aLHdCGrJoNXPhdoVyextng,drive much few,zgy27FSnvwdINfk5cXBIyQ,4,06-03-12,review
192,"{u'funny': 0, u'useful': 1, u'cool': 0}",22OgTmm9O84x7v1js4anuw,IOaY8bY38o9wMMuIvqn6rA,great warm friendly extended,zgy27FSnvwdINfk5cXBIyQ,4,05-01-14,review
193,"{u'funny': 0, u'useful': 0, u'cool': 0}",GLP24FIMxbe7W4Ig6OX4cw,pmcnidvQlRKffx-IXwLtDA,satisfactory good Excellent quiet nice full sized oven full aware clean Cable spotty intolerable free pleasant willing,zgy27FSnvwdINfk5cXBIyQ,4,05-07-14,review
194,"{u'funny': 0, u'useful': 0, u'cool': 0}",fEj7Gb3yXriiiAax9ay8Fg,tchG2uDQ_ZXcFSGF70Xe_g,super front helpful,zgy27FSnvwdINfk5cXBIyQ,5,27-07-14,review
195,"{u'funny': 0, u'useful': 0, u'cool': 0}",8KjXmpI9Cco1_OWkFsB7_w,c7kzSCqtBUaxSE_ErGf9Fw,good sofa extra,zgy27FSnvwdINfk5cXBIyQ,3,03-09-14,review
196,"{u'funny': 0, u'useful': 0, u'cool': 0}",S4oFChNVRVnt3dzddag8iA,KX2vIYuN7i97P9md_LQU6w,due awful cleaned full desk fresh,zgy27FSnvwdINfk5cXBIyQ,1,12-11-15,review
197,"{u'funny': 0, u'useful': 0, u'cool': 0}",GWJcALasZPtXMnKuTgwJEw,aYdjjVHnhQDOk0M8D2Ce3g,happy regret able i useful military,zgy27FSnvwdINfk5cXBIyQ,5,16-03-16,review
198,"{u'funny': 0, u'useful': 1, u'cool': 0}",af_f8rpQSZqb-aCaIgupdg,k4rQW1YoDjtmnzjZ0tf-KQ,extended nice decent desk friendly spacious non clear bad clean full inconvenient pathetic couple sure next,zgy27FSnvwdINfk5cXBIyQ,2,03-06-16,review
199,"{u'funny': 0, u'useful': 1, u'cool': 0}",jknD_87h8Ni-HZqUIQoE_A,p0CkcrQCMwx0_MhQNsvNnA,great big hard other awesome helpful only windy little Wish great clean,zgy27FSnvwdINfk5cXBIyQ,4,12-06-16,review
200,"{u'funny': 0, u'useful': 0, u'cool': 0}",80YoAmJsI_3FesVaPSZjpA,B4iyVn2q8ze2thdCaDGS2g,other delicious perfect enough ultimate black true,WETE_LykpcnrC1sFcQ5EGg,5,18-06-09,review
201,"{u'funny': 0, u'useful': 0, u'cool': 0}",wObdaxA0z-qaU2GzsfCVMQ,D-hd9MmvhRCx6pELsw4aEw,little cold,WETE_LykpcnrC1sFcQ5EGg,4,06-02-11,review
202,"{u'funny': 1, u'useful': 0, u'cool': 0}",LwEfyIPU8woMqZsKqrf7NA,RlmEDnnBzh1EsFCQWqmEAw,soccer divey eclectic authentic good Irish cold wrong hidden Irish awesome grilled sure big thick,WETE_LykpcnrC1sFcQ5EGg,4,14-03-11,review
203,"{u'funny': 0, u'useful': 0, u'cool': 0}",2MRE7On5kQ2sKxWfYKOi8w,Fi9L-o7ervabHG9wTwReGg,high Irish other several third short several ill,WETE_LykpcnrC1sFcQ5EGg,1,07-05-11,review
204,"{u'funny': 0, u'useful': 0, u'cool': 0}",heoc96QXrTbecWVw933qhQ,H6sZ-kD7ungCECsGpORobw,Irish surly Irish great solid,WETE_LykpcnrC1sFcQ5EGg,4,20-08-11,review
205,"{u'funny': 0, u'useful': 0, u'cool': 0}",33nygg8QJA9FRRn7YsAWtQ,SRoZ_HvqQoxEraKRM72sSg,much same rid,WETE_LykpcnrC1sFcQ5EGg,2,04-04-12,review
206,"{u'funny': 1, u'useful': 1, u'cool': 0}",neBCZl1X_pDl11y7nVYFoQ,AfOVld6Rc2Uky5FINRs0nA,happy able Irish 1979-1985 1995-2002 2002-2012 bagpipe tiny long old Irish lousy entire automated funny Irish local old cold Irish fun,WETE_LykpcnrC1sFcQ5EGg,2,07-05-12,review
207,"{u'funny': 0, u'useful': 3, u'cool': 0}",jc6LD2wn5YrW3BUcxuX50w,cZtX3Ir_KQ8FHIhDrFzPAg,fine upstanding other clear awful pointless other,6o3RK6rTcN3nw-j-r2nQmA,1,01-09-11,review
208,"{u'funny': 0, u'useful': 0, u'cool': 0}",PRTVZdLWYmhozxkplGA9qQ,JR8An8RS-0zOk7g1qGpJGg,san francisco u san chinatown good different good- a- reasonable a- speak english good wrong sweet potatoe eggplant greek english,6o3RK6rTcN3nw-j-r2nQmA,3,01-04-12,review
209,"{u'funny': 0, u'useful': 0, u'cool': 0}",V1oOVqCOc3RRSUvcrEQgVA,9s0_JxiIK4bjXvwUsjKPLQ,inch special cheap above,6o3RK6rTcN3nw-j-r2nQmA,4,26-08-12,review
210,"{u'funny': 0, u'useful': 0, u'cool': 0}",fTg6Rz2Rs1LLYN_U7TJbcQ,TCe8wx6uA54ouA9IWbaG2g,cut sad uneven wide scarce whole huge thick fishy serious noticeable bad weird fish gross Italian old Italian deli generous greyish brown processed bad past Sicilian,6o3RK6rTcN3nw-j-r2nQmA,1,10-06-13,review
211,"{u'funny': 0, u'useful': 7, u'cool': 1}",dEfFa1y8HOvwjd3Tztzs0g,-578MwX47DW2lNlu3MQMFw,certain skill local important local possible trepidatious real correct example- perfect inexpensive timely same nice,woOVJ0Z2f6XNCDntHA3b_g,4,09-08-13,review
212,"{u'funny': 0, u'useful': 3, u'cool': 0}",h4aLzC0_xoYSbm23ciekyQ,Gu3Mxmy6WRlnCs9MGo2uvw,other perfect exact great personal,woOVJ0Z2f6XNCDntHA3b_g,5,21-09-13,review
213,"{u'funny': 0, u'useful': 1, u'cool': 0}",HEsdDAq-790wg9BEmnDnfw,OGwtuZgVxsLSKHeXMNYbkw,ready reasonable EXCELLENT Wonderful,woOVJ0Z2f6XNCDntHA3b_g,5,31-08-14,review
214,"{u'funny': 0, u'useful': 1, u'cool': 0}",Sdy0RPXf0nxZ-15Zb_Fxmg,OCLeQpUqMHIWBUlESVg15A,helpful reasonable able short right other several right,woOVJ0Z2f6XNCDntHA3b_g,5,17-09-14,review
215,"{u'funny': 0, u'useful': 0, u'cool': 0}",yqbv-xI54sz27HCTvRXcCg,tTSqWC6l6q6uK4_xvkddDQ,broken favorite reasonable great,woOVJ0Z2f6XNCDntHA3b_g,5,13-12-14,review
216,"{u'funny': 1, u'useful': 0, u'cool': 1}",l03Cx_BHYMA26KZ2qqOW_A,5r2cWA4GjS4f2Ca0ZWMCeA,happy new sure worth long adorable reasonable great,woOVJ0Z2f6XNCDntHA3b_g,5,20-06-15,review
217,"{u'funny': 0, u'useful': 0, u'cool': 0}",DUSSojDbhfPY-arfMjjEUg,HhiHw1RACZU0M4D_mp-dZA,perfect dry,woOVJ0Z2f6XNCDntHA3b_g,5,29-09-15,review
218,"{u'funny': 0, u'useful': 0, u'cool': 0}",v3Zkgv-Re0aUYfmBAPa2ng,3lUgDogLcpjhaz_yUvbh1w,incredible many,woOVJ0Z2f6XNCDntHA3b_g,5,02-12-15,review
